learning_rate,epoch,embedding_dim,batch_size,training_loss,held_out_loss,model_out_size,out_hat_size
0.01,46,100,700,1.3434040708975359,3.8092215061187744,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,47,100,700,1.3400913964618335,3.823146343231201,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,48,100,700,1.3357794339006597,3.8240904808044434,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,49,100,700,1.334111208265478,3.8461055755615234,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.01,50,100,700,1.3339946920221502,3.852548599243164,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,0,100,50,NA,8.023006439208984,,
0.001,1,100,50,4.269638185118353,3.6626532077789307,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,2,100,50,3.4075944662891504,3.400459051132202,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,3,100,50,3.1811606565048063,3.2652575969696045,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,4,100,50,3.0356105577985577,3.183533191680908,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,5,100,50,2.923277551115157,3.122128963470459,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,6,100,50,2.833236430400989,3.0832817554473877,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,7,100,50,2.7543165548190625,3.055631637573242,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,8,100,50,2.683507511846995,3.0287017822265625,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,9,100,50,2.620390671152734,3.0140745639801025,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,10,100,50,2.560878638838446,2.999868631362915,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,11,100,50,2.50540647379132,2.9939374923706055,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,12,100,50,2.4538600580349414,2.9878780841827393,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,13,100,50,2.405605907822931,2.988633632659912,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,14,100,50,2.3604205798943307,2.9897549152374268,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,15,100,50,2.316713547228172,2.993420362472534,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,16,100,50,2.275142623429314,2.9957213401794434,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,17,100,50,2.2368430114510067,3.0023653507232666,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,18,100,50,2.1997811347744536,3.0086159706115723,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,19,100,50,2.16389267181473,3.0179684162139893,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,20,100,50,2.132740198170461,3.023181676864624,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,21,100,50,2.100593487554569,3.0342516899108887,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,22,100,50,2.0705245322607033,3.042879104614258,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,23,100,50,2.041987946200929,3.0512306690216064,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,24,100,50,2.014927556682191,3.0688412189483643,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,25,100,50,1.988450021648088,3.074324607849121,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,26,100,50,1.963233694583676,3.0880789756774902,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,27,100,50,1.9393822433159105,3.1010584831237793,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,28,100,50,1.918081377660949,3.1122469902038574,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,29,100,50,1.8959896153829567,3.1226515769958496,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,30,100,50,1.8747698686593353,3.142902135848999,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,31,100,50,1.8557755508550433,3.154542922973633,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,32,100,50,1.8356027112756685,3.167163133621216,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,33,100,50,1.8172530446164186,3.186922788619995,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,34,100,50,1.8001971037491509,3.199627161026001,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,35,100,50,1.7842339867333505,3.2113146781921387,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,36,100,50,1.767889176722753,3.223302125930786,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,37,100,50,1.7516917664071787,3.240602970123291,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,38,100,50,1.7383346469904666,3.2550714015960693,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,39,100,50,1.722294325015218,3.2636256217956543,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,40,100,50,1.7089554653518575,3.2842957973480225,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,41,100,50,1.6968912436411931,3.29925537109375,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,42,100,50,1.6843843336488091,3.3177857398986816,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,43,100,50,1.672040256768166,3.325195550918579,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,44,100,50,1.6601936769325996,3.3420469760894775,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,45,100,50,1.6494900458632504,3.3546416759490967,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,46,100,50,1.6393209875228014,3.368602991104126,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,47,100,50,1.6272080933369921,3.3834586143493652,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,48,100,50,1.6175814528130368,3.3994786739349365,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,49,100,50,1.6077290745483195,3.4068491458892822,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,50,100,50,1.599173402307823,3.423576831817627,"torch.Size([26, 22, 128])","torch.Size([26, 22, 3082])"
0.001,0,100,50,NA,8.02991771697998,,
0.001,1,100,50,4.072422229326689,3.5413424968719482,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,2,100,50,3.2771745995932995,3.286313056945801,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,3,100,50,3.038166368286745,3.1609716415405273,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,4,100,50,2.8778284170157136,3.0848262310028076,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,5,100,50,2.747842359702324,3.0360710620880127,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,6,100,50,2.638020395833912,3.003385305404663,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,7,100,50,2.535437494616046,2.985856294631958,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,8,100,50,2.442523260180368,2.9778199195861816,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,9,100,50,2.353738539194981,2.9749691486358643,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,10,100,50,2.271417487026457,2.9675405025482178,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,11,100,50,2.195022621282367,2.981653928756714,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,12,100,50,2.1214720078535305,2.9806947708129883,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,13,100,50,2.054852848068926,2.993628740310669,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,14,100,50,1.9944879916998057,3.005875825881958,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,15,100,50,1.9368006341832138,3.0181949138641357,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,16,100,50,1.8832257332211753,3.044588088989258,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,17,100,50,1.8351013843829815,3.054555654525757,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,18,100,50,1.7903230752434618,3.0734338760375977,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,19,100,50,1.749393280134552,3.0953118801116943,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,20,100,50,1.7104388634895402,3.1167421340942383,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,21,100,50,1.6769214832663137,3.129035472869873,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,22,100,50,1.6447047764640987,3.157341480255127,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,23,100,50,1.6144349287983566,3.1773595809936523,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,24,100,50,1.5891993273062053,3.204951286315918,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,25,100,50,1.564764901547129,3.2247674465179443,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,26,100,50,1.543963174357462,3.2523388862609863,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,27,100,50,1.5250574322448527,3.2765820026397705,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,28,100,50,1.5064796456525158,3.290884017944336,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,29,100,50,1.4893335371113143,3.307663679122925,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,30,100,50,1.4742346910329966,3.327749490737915,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,31,100,50,1.461032075228101,3.3569905757904053,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,32,100,50,1.448671183857232,3.380730390548706,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,33,100,50,1.4367606950842815,3.4030866622924805,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,34,100,50,1.4270970000072467,3.4191477298736572,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,35,100,50,1.4171110495277073,3.4302585124969482,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,36,100,50,1.4090949584010453,3.450430393218994,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,37,100,50,1.4031056703931113,3.479248523712158,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,38,100,50,1.3945474353522362,3.4908018112182617,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,39,100,50,1.3873698484140096,3.519404172897339,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,40,100,50,1.3822578558555016,3.525886297225952,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,41,100,50,1.376245261036034,3.538999319076538,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,42,100,50,1.3713198653032947,3.5628743171691895,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,43,100,50,1.3655951074931933,3.576120138168335,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,44,100,50,1.3636048270707146,3.5973072052001953,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,45,100,50,1.360280436018239,3.614137887954712,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,46,100,50,1.3547783962460267,3.629248857498169,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,47,100,50,1.352463102659653,3.634157657623291,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,48,100,50,1.3485670755539452,3.648254632949829,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,49,100,50,1.3459172966488229,3.6655020713806152,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,50,100,50,1.3444133586309426,3.6875009536743164,"torch.Size([26, 22, 256])","torch.Size([26, 22, 3082])"
0.001,0,100,300,NA,8.037259101867676,,
0.001,1,100,300,5.934019699096679,4.444926738739014,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,2,100,300,4.190276355743408,4.077638626098633,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,3,100,300,3.882374291419983,3.8400282859802246,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,4,100,300,3.6584236574172975,3.6663177013397217,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,5,100,300,3.4923742771148683,3.540964126586914,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,6,100,300,3.369965295791626,3.453303337097168,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,7,100,300,3.272996439933777,3.380330801010132,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,8,100,300,3.1960885381698607,3.3238093852996826,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,9,100,300,3.129802775382996,3.2780239582061768,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,10,100,300,3.072041850090027,3.238368034362793,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,11,100,300,3.0197608995437624,3.205042839050293,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,12,100,300,2.9732465314865113,3.1776390075683594,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,13,100,300,2.9317702007293702,3.1524195671081543,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,14,100,300,2.8930599689483643,3.132845401763916,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,15,100,300,2.857615900039673,3.113607406616211,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,16,100,300,2.823512897491455,3.096384286880493,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,17,100,300,2.791965699195862,3.082981586456299,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,18,100,300,2.7622682571411135,3.0693159103393555,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,19,100,300,2.7344953441619873,3.0577588081359863,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,20,100,300,2.708010745048523,3.047778367996216,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,21,100,300,2.6812594747543335,3.0384511947631836,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,22,100,300,2.657065443992615,3.0306270122528076,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,23,100,300,2.633236274719238,3.023275375366211,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,24,100,300,2.6101361608505247,3.016813278198242,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,25,100,300,2.5874611139297485,3.009768009185791,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,26,100,300,2.565409607887268,3.0042152404785156,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,27,100,300,2.54443989276886,2.999638080596924,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,28,100,300,2.522940559387207,2.9958293437957764,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,29,100,300,2.503171181678772,2.9922232627868652,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,30,100,300,2.483205180168152,2.9884889125823975,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,31,100,300,2.46366436958313,2.986076593399048,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,32,100,300,2.445074648857117,2.9856626987457275,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,33,100,300,2.4260228443145753,2.981707811355591,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,34,100,300,2.4085843753814697,2.983442544937134,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,35,100,300,2.3905048322677613,2.9795210361480713,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,36,100,300,2.3730805206298826,2.9785447120666504,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,37,100,300,2.3557099676132203,2.9784321784973145,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,38,100,300,2.3386350059509278,2.9765899181365967,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,39,100,300,2.3224049854278563,2.9761288166046143,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,40,100,300,2.3050987577438353,2.9772329330444336,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,41,100,300,2.289632830619812,2.9774391651153564,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,42,100,300,2.2748480606079102,2.9788429737091064,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,43,100,300,2.2585459423065184,2.9786810874938965,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,44,100,300,2.243450713157654,2.981217384338379,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,45,100,300,2.2286229610443113,2.9825832843780518,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,46,100,300,2.2133810567855834,2.983999252319336,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,47,100,300,2.1999685287475588,2.9848785400390625,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,48,100,300,2.186078782081604,2.9874095916748047,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,49,100,300,2.1728778982162478,2.9906296730041504,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,50,100,300,2.160036606788635,2.991787910461426,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,0,100,300,NA,8.031991004943848,,
0.001,1,100,300,5.406156320571899,4.282617092132568,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,2,100,300,4.008871774673462,3.8926687240600586,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,3,100,300,3.682425479888916,3.6615891456604004,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,4,100,300,3.473282551765442,3.5146398544311523,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,5,100,300,3.3254604816436766,3.4042840003967285,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,6,100,300,3.208363103866577,3.3221983909606934,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,7,100,300,3.1142553663253785,3.265590190887451,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,8,100,300,3.035878324508667,3.213292121887207,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,9,100,300,2.9689461278915403,3.175074577331543,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,10,100,300,2.91239049911499,3.1433398723602295,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,11,100,300,2.8589039134979246,3.113766670227051,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,12,100,300,2.8119314813613894,3.0939977169036865,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,13,100,300,2.768388156890869,3.07470703125,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,14,100,300,2.7269507884979247,3.0580825805664062,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,15,100,300,2.6895336961746215,3.0440971851348877,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,16,100,300,2.65410089969635,3.0318734645843506,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,17,100,300,2.6183622741699217,3.0199778079986572,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,18,100,300,2.5847452116012573,3.0113840103149414,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,19,100,300,2.553618564605713,3.005894660949707,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,20,100,300,2.5227991056442263,2.995899200439453,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,21,100,300,2.4920770740509033,2.990568161010742,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,22,100,300,2.4622445201873777,2.985485076904297,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,23,100,300,2.4336147689819336,2.980719566345215,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,24,100,300,2.4066575956344605,2.9783518314361572,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,25,100,300,2.380492615699768,2.9727108478546143,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,26,100,300,2.3528781080245973,2.971889019012451,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,27,100,300,2.3282283115386964,2.971205949783325,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,28,100,300,2.3030736446380615,2.9706335067749023,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,29,100,300,2.27840943813324,2.971436023712158,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,30,100,300,2.2539842176437377,2.9705095291137695,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,31,100,300,2.230675754547119,2.9689621925354004,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,32,100,300,2.207883439064026,2.9718916416168213,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,33,100,300,2.1851250982284545,2.9737019538879395,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,34,100,300,2.162908101081848,2.975316286087036,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,35,100,300,2.140993733406067,2.9767544269561768,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,36,100,300,2.1205735874176024,2.977379322052002,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,37,100,300,2.098829174041748,2.9812443256378174,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,38,100,300,2.0785085010528563,2.986268997192383,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,39,100,300,2.0594529032707216,2.9884791374206543,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,40,100,300,2.039390592575073,2.991182804107666,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,41,100,300,2.020138638019562,2.9926412105560303,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,42,100,300,2.002213566303253,2.997202157974243,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,43,100,300,1.9835011649131775,3.003361940383911,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,44,100,300,1.965714590549469,3.0085296630859375,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,45,100,300,1.947569169998169,3.0119400024414062,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,46,100,300,1.9301554918289185,3.0191664695739746,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,47,100,300,1.9138794207572938,3.020745277404785,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,48,100,300,1.8980107617378235,3.0273184776306152,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,49,100,300,1.8816412854194642,3.0320897102355957,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,50,100,300,1.865608775615692,3.0356192588806152,"torch.Size([226, 22, 256])","torch.Size([226, 22, 3082])"
0.001,0,100,700,NA,8.066205024719238,,
0.001,1,100,700,7.418983502821489,5.826901912689209,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,2,100,700,4.835258483886719,4.518041133880615,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,3,100,700,4.347900780764493,4.300991535186768,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,4,100,700,4.160111882469871,4.150122165679932,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,5,100,700,4.017423423853788,4.024104595184326,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,6,100,700,3.8857155496423896,3.911647081375122,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,7,100,700,3.7674345645037564,3.811760663986206,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,8,100,700,3.6697021289305254,3.7245256900787354,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,9,100,700,3.5779438235542993,3.648493528366089,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,10,100,700,3.4957996715198862,3.5825376510620117,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,11,100,700,3.422540307044983,3.52536678314209,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,12,100,700,3.3641432523727417,3.4769299030303955,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,13,100,700,3.316820328885859,3.43446683883667,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,14,100,700,3.2621550126509233,3.3978357315063477,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,15,100,700,3.2197066870602695,3.3640565872192383,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,16,100,700,3.1769083738327026,3.33478045463562,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,17,100,700,3.14077889919281,3.3084628582000732,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,18,100,700,3.107034845785661,3.285353899002075,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,19,100,700,3.075558911670338,3.263716697692871,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,20,100,700,3.0461585521698,3.2440125942230225,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,21,100,700,3.020081812685186,3.2244060039520264,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,22,100,700,2.99243146722967,3.206813097000122,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,23,100,700,2.9670639254830102,3.191129207611084,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,24,100,700,2.947179750962691,3.1761460304260254,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
0.001,25,100,700,2.918341192332181,3.1631622314453125,"torch.Size([226, 22, 128])","torch.Size([226, 22, 3082])"
